ts_ns,side,price,qty,buy_id,sell_id
1600000000288992652,BUY,127.87,10,13893,13298
1600000000288992652,BUY,127.87,10,13896,13304
1600000000289136980,BUY,127.87,10,13899,10826
1600000000289136980,BUY,127.87,10,13902,10844
1600000000289318817,BUY,127.87,10,13905,10868
1600000000289318817,BUY,127.87,10,13908,10961
1600000000289495172,BUY,127.87,10,13911,11000
1600000000289495172,BUY,127.87,10,13914,11057
1600000000289569370,BUY,127.87,10,13917,11138
1600000000289569370,BUY,127.87,10,13920,11168
1600000000289680571,BUY,127.87,10,13923,11180
1600000000289680571,BUY,127.87,10,13926,11204
1600000000289803842,BUY,127.87,10,13929,11246
1600000000289803842,BUY,127.87,10,13932,11282
1600000000289996291,BUY,127.87,10,13935,11306
1600000000289996291,BUY,127.87,10,13938,11330
1600000000290157869,BUY,127.87,10,13941,13394
1600000000290157869,BUY,127.87,10,13944,11384
1600000000290346977,BUY,127.87,10,13947,11396
1600000000290346977,BUY,127.87,10,13950,11408
1600000000290437341,BUY,127.87,10,13953,11492
1600000000290437341,BUY,127.87,10,13956,11504
1600000000290602568,BUY,127.87,10,13959,11510
1600000000290602568,BUY,127.87,10,13962,11516
1600000000290752921,BUY,127.87,10,13965,11546
1600000000290752921,BUY,127.87,10,13968,11618
1600000000290935656,BUY,127.87,10,13971,11636
1600000000290935656,BUY,127.87,10,13974,11654
1600000000291063220,BUY,127.87,10,13977,11678
1600000000291063220,BUY,127.87,10,13980,11720
1600000000291259369,BUY,127.87,10,13983,11738
1600000000291259369,BUY,127.87,10,13986,12188
1600000000291414816,BUY,127.87,10,13989,12332
1600000000291414816,BUY,127.87,10,13992,12350
1600000000291484447,BUY,127.87,10,13995,12404
1600000000291484447,BUY,127.87,10,13998,12512
1600000000291567947,BUY,127.87,10,14001,12542
1600000000291567947,BUY,127.87,10,14004,12560
1600000000291676862,BUY,127.87,10,14007,12572
1600000000291676862,BUY,127.87,10,14010,12596
1600000000291829622,BUY,127.87,10,14013,12614
1600000000291829622,BUY,127.87,10,14016,12626
1600000000291906519,BUY,127.87,10,14019,13550
1600000000291906519,BUY,127.87,10,14022,12656
1600000000292058158,BUY,127.87,10,14025,12662
1600000000292058158,BUY,127.87,10,14028,12668
1600000000292222007,BUY,127.87,10,14031,12680
1600000000292222007,BUY,127.87,10,14034,13580
1600000000292383125,BUY,127.87,10,14037,12713
1600000000292383125,BUY,127.87,10,14040,12764
1600000000292490445,BUY,127.87,10,14043,13598
1600000000292490445,BUY,127.87,10,14046,13604
1600000000292608734,BUY,127.87,10,14049,12788
1600000000292608734,BUY,127.87,10,14052,13622
1600000000292690675,BUY,127.87,10,14055,12818
1600000000292690675,BUY,127.87,10,14058,12836
1600000000292885981,BUY,127.87,10,14061,12842
1600000000292885981,BUY,127.87,10,14064,12848
1600000000293011153,BUY,127.87,10,14067,13658
1600000000293011153,BUY,127.87,10,14070,12866
1600000000293064529,BUY,127.87,10,14073,13676
1600000000293064529,BUY,127.87,10,14076,12890
1600000000293145312,BUY,127.87,10,14079,12914
1600000000293145312,BUY,127.87,10,14082,12956
1600000000293238337,BUY,127.87,10,14085,12992
1600000000293238337,BUY,127.87,10,14088,13742
1600000000293304784,BUY,127.87,10,14091,13028
1600000000293304784,BUY,127.87,10,14094,13760
1600000000293371497,BUY,127.87,10,14097,13046
1600000000293371497,BUY,127.87,10,14100,13778
1600000000293550366,BUY,127.87,10,14103,13064
1600000000293550366,BUY,127.87,10,14106,13094
1600000000293605224,BUY,127.87,10,14109,13796
1600000000293605224,BUY,127.87,10,14112,13130
1600000000293715058,BUY,127.87,10,14115,13808
1600000000293715058,BUY,127.87,10,14118,13814
1600000000293847118,BUY,127.87,10,14121,13820
1600000000293847118,BUY,127.87,10,14124,13172
1600000000294032729,BUY,127.87,10,14127,13184
1600000000294032729,BUY,127.87,10,14130,13196
1600000000294232658,BUY,127.87,10,14133,13208
1600000000294232658,BUY,127.87,10,14136,10109
1600000000294386556,BUY,127.87,10,14139,10115
1600000000294386556,BUY,127.87,10,14142,10121
1600000000294538763,BUY,127.87,10,14145,10133
1600000000294538763,BUY,127.87,10,14148,10163
1600000000294725199,BUY,127.87,10,14151,10244
1600000000294725199,BUY,127.87,10,14154,13262
1600000000294861565,BUY,127.87,10,14157,10298
1600000000294861565,BUY,127.87,10,14160,10322
1600000000294912434,BUY,127.87,10,14163,10334
1600000000294912434,BUY,127.87,10,14166,10424
1600000000295025058,BUY,127.87,10,14169,10844
1600000000295025058,BUY,127.87,10,14172,10892
1600000000295168734,BUY,127.87,10,14175,11012
1600000000295168734,BUY,127.87,10,14178,11138
1600000000295222393,BUY,127.87,10,14181,11174
1600000000295222393,BUY,127.87,10,14184,11204
1600000000295379281,BUY,127.87,10,14187,11282
1600000000295379281,BUY,127.87,10,14190,11324
1600000000295487466,BUY,127.87,10,14193,13394
1600000000295487466,BUY,127.87,10,14196,11402
1600000000295654602,BUY,127.87,10,14199,11492
1600000000295654602,BUY,127.87,10,14202,13430
1600000000295767360,BUY,127.87,10,14205,13436
1600000000295767360,BUY,127.87,10,14208,13442
1600000000295953563,BUY,127.87,10,14211,11618
1600000000295953563,BUY,127.87,10,14214,11648
1600000000296135993,BUY,127.87,10,14217,11678
1600000000296135993,BUY,127.87,10,14220,11732
1600000000296277143,BUY,127.87,10,14223,12326
1600000000296277143,BUY,127.87,10,14226,12350
1600000000296474461,BUY,127.87,10,14229,12410
1600000000296474461,BUY,127.87,10,14232,12548
1600000000296541677,BUY,127.87,10,14235,12572
1600000000296541677,BUY,127.87,10,14238,12596
1600000000296632886,BUY,127.87,10,14241,12626
1600000000296632886,BUY,127.87,10,14244,13556
1600000000296725873,BUY,127.87,10,14247,12662
1600000000296725873,BUY,127.87,10,14250,12674
1600000000296883897,BUY,127.87,10,14253,13580
1600000000296883897,BUY,127.87,10,14256,12713
1600000000296976217,BUY,127.87,10,14259,12764
1600000000296976217,BUY,127.87,10,14262,12776
1600000000297037518,BUY,127.87,10,14265,12788
1600000000297037518,BUY,127.87,10,14268,13628
1600000000297214078,BUY,127.87,10,14271,13640
1600000000297214078,BUY,127.87,10,14274,12854
1600000000297264969,BUY,127.87,10,14277,12860
1600000000297264969,BUY,127.87,10,14280,12884
1600000000297365426,BUY,127.87,10,14283,12908
1600000000297365426,BUY,127.87,10,14286,12980
1600000000297528815,BUY,127.87,10,14289,13742
1600000000297528815,BUY,127.87,10,14292,13034
1600000000297599747,BUY,127.87,10,14295,13046
1600000000297599747,BUY,127.87,10,14298,13064
1600000000297653939,BUY,127.87,10,14301,13094
1600000000297653939,BUY,127.87,10,14304,13124
1600000000297720067,BUY,127.87,10,14307,13154
1600000000297720067,BUY,127.87,10,14310,13160
1600000000297792903,BUY,127.87,10,14313,13820
1600000000297792903,BUY,127.87,10,14316,13184
1600000000297867740,BUY,127.87,10,14319,13196
1600000000297867740,BUY,127.87,10,14322,13208
1600000000298034768,BUY,127.87,10,14325,10097
1600000000298034768,BUY,127.87,10,14328,10115
1600000000298201249,BUY,127.87,10,14331,10145
1600000000298201249,BUY,127.87,10,14334,10244
1600000000298376425,BUY,127.87,10,14337,10286
1600000000298376425,BUY,127.87,10,14340,10310
1600000000298551597,BUY,127.87,10,14343,10322
1600000000298551597,BUY,127.87,10,14346,10424
1600000000298624375,BUY,127.87,10,14349,10838
1600000000298624375,BUY,127.87,10,14352,10868
1600000000298717505,BUY,127.87,10,14355,10892
1600000000298717505,BUY,127.87,10,14358,11138
1600000000298784213,BUY,127.87,10,14361,11168
1600000000298784213,BUY,127.87,10,14364,11270
1600000000298941694,BUY,127.87,10,14367,11282
1600000000298941694,BUY,127.87,10,14370,11324
1600000000298996476,BUY,127.87,10,14373,11354
1600000000298996476,BUY,127.87,10,14376,11402
1600000000299056528,BUY,127.87,10,14379,11444
1600000000299056528,BUY,127.87,10,14382,11504
1600000000299126049,BUY,127.87,10,14388,13430
1600000000299245739,BUY,127.87,10,14394,11510
1600000000299331285,BUY,127.87,10,14400,13436
1600000000299485998,BUY,127.87,10,14406,11516
1600000000299638615,BUY,127.87,10,14412,13442
1600000000299710645,BUY,127.87,10,14418,11612
1600000000299850476,BUY,127.87,10,14424,11618
1600000000299977876,BUY,127.87,10,14430,11636
1600000000300045931,BUY,127.87,10,14433,11648
1600000000300045931,BUY,127.87,10,14436,11720
1600000000300170792,BUY,127.87,10,14442,11732
1600000000300341976,BUY,127.87,10,14445,12188
1600000000300341976,BUY,127.87,10,14448,12350
1600000000300508500,BUY,127.87,10,14451,12404
1600000000300508500,BUY,127.87,10,14454,12572
1600000000300675326,BUY,127.87,10,14457,12590
1600000000300675326,BUY,127.87,10,14460,13550
1600000000300762101,BUY,127.87,10,14463,13556
1600000000300762101,BUY,127.87,10,14466,12668
1600000000300898010,BUY,127.87,10,14469,12674
1600000000300898010,BUY,127.87,10,14472,12698
1600000000300984263,BUY,127.87,10,14475,12713
1600000000300984263,BUY,127.87,10,14478,12776
1600000000301086147,BUY,127.87,10,14481,13610
1600000000301086147,BUY,127.87,10,14484,13622
1600000000301212644,BUY,127.87,10,14487,13628
1600000000301212644,BUY,127.87,10,14490,12848
1600000000301280349,BUY,127.87,10,14493,12854
1600000000301280349,BUY,127.87,10,14496,13676
1600000000301421989,BUY,127.87,10,14499,12884
1600000000301421989,BUY,127.87,10,14502,12980
1600000000301479090,BUY,127.87,10,14505,13016
1600000000301479090,BUY,127.87,10,14508,13028
1600000000301591585,BUY,127.87,10,14511,13034
1600000000301591585,BUY,127.87,10,14514,13064
1600000000301777400,BUY,127.87,10,14517,13088
1600000000301777400,BUY,127.87,10,14520,13124
1600000000301836351,BUY,127.87,10,14523,13130
1600000000301836351,BUY,127.87,10,14526,13808
1600000000302024437,BUY,127.87,10,14529,13160
1600000000302024437,BUY,127.87,10,14532,10061
1600000000302110617,BUY,127.87,10,14535,13184
1600000000302110617,BUY,127.87,10,14538,10085
1600000000302217594,BUY,127.87,10,14541,13208
1600000000302217594,BUY,127.87,10,14544,10115
1600000000302330803,BUY,127.87,10,14547,10133
1600000000302330803,BUY,127.87,10,14550,10244
1600000000302489378,BUY,127.87,10,14553,13262
1600000000302489378,BUY,127.87,10,14556,13304
1600000000302590296,BUY,127.87,10,14559,10424
1600000000302590296,BUY,127.87,10,14562,11087
1600000000302779587,BUY,127.87,10,14565,11138
1600000000302779587,BUY,127.87,10,14568,11306
1600000000302967822,BUY,127.87,10,14571,11324
1600000000302967822,BUY,127.87,10,14574,11402
1600000000303151364,BUY,127.87,10,14577,11444
1600000000303151364,BUY,127.87,10,14580,14384
1600000000303348979,BUY,127.87,10,14583,13430
1600000000303348979,BUY,127.87,10,14586,13436
1600000000303518993,BUY,127.87,10,14589,14402
1600000000303518993,BUY,127.87,10,14592,13442
1600000000303647943,BUY,127.87,10,14595,14414
1600000000303647943,BUY,127.87,10,14598,11618
1600000000303705692,BUY,127.87,10,14601,14426
1600000000303705692,BUY,127.87,10,14604,11648
1600000000303779874,BUY,127.87,10,14607,11678
1600000000303779874,BUY,127.87,10,14610,11732
1600000000303907324,BUY,127.87,10,14613,12188
1600000000303907324,BUY,127.87,10,14616,12404
1600000000304037867,BUY,127.87,10,14619,13526
1600000000304037867,BUY,127.87,10,14622,12590
1600000000304184354,BUY,127.87,10,14625,12626
1600000000304184354,BUY,127.87,10,14628,12662
1600000000304344581,BUY,127.87,10,14631,12668
1600000000304344581,BUY,127.87,10,14634,12776
1600000000304473159,BUY,127.87,10,14637,13610
1600000000304473159,BUY,127.87,10,14640,13628
1600000000304639417,BUY,127.87,10,14643,13640
1600000000304639417,BUY,127.87,10,14646,13676
1600000000304702598,BUY,127.87,10,14649,12884
1600000000304702598,BUY,127.87,10,14652,12980
1600000000304797496,BUY,127.87,10,14655,13016
1600000000304797496,BUY,127.87,10,14658,13058
1600000000304850901,BUY,127.87,10,14661,13064
1600000000304850901,BUY,127.87,10,14664,13154
1600000000304911763,BUY,127.87,10,14667,13808
1600000000304911763,BUY,127.87,10,14670,10061
1600000000304990451,BUY,127.87,10,14673,13184
1600000000304990451,BUY,127.87,10,14676,10133
1600000000305088468,BUY,127.87,10,14679,10226
1600000000305088468,BUY,127.87,10,14682,13262
1600000000305151407,BUY,127.87,10,14685,10322
1600000000305151407,BUY,127.87,10,14688,11087
1600000000305305559,BUY,127.87,10,14691,11138
1600000000305305559,BUY,127.87,10,14694,11324
1600000000305395144,BUY,127.87,10,14697,11396
1600000000305395144,BUY,127.87,10,14700,13430
1600000000305561459,BUY,127.87,10,14703,14396
1600000000305561459,BUY,127.87,10,14706,13442
1600000000305715906,BUY,127.87,10,14709,14414
1600000000305715906,BUY,127.87,10,14712,11636
1600000000305902250,BUY,127.87,10,14715,11648
1600000000305902250,BUY,127.87,10,14718,14438
1600000000306033810,BUY,127.87,10,14721,11732
1600000000306033810,BUY,127.87,10,14724,12404
1600000000306181245,BUY,127.87,10,14727,13526
1600000000306181245,BUY,127.87,10,14730,12668
1600000000306300528,BUY,127.87,10,14733,13598
1600000000306300528,BUY,127.87,10,14736,13628
1600000000306359825,BUY,127.87,10,14739,13640
1600000000306359825,BUY,127.87,10,14742,12884
1600000000306473830,BUY,127.87,10,14745,12956
1600000000306473830,BUY,127.87,10,14748,13058
1600000000306652663,BUY,127.87,10,14751,13064
1600000000306652663,BUY,127.87,10,14754,10061
1600000000306835342,BUY,127.87,10,14757,13184
1600000000306835342,BUY,127.87,10,14760,10226
1600000000307015996,BUY,127.87,10,14763,10244
1600000000307015996,BUY,127.87,10,14766,11087
1600000000307152990,BUY,127.87,10,14769,11138
1600000000307152990,BUY,127.87,10,14772,14384
1600000000307259295,BUY,127.87,10,14775,13430
1600000000307259295,BUY,127.87,10,14778,14408
1600000000307431983,BUY,127.87,10,14781,13442
1600000000307431983,BUY,127.87,10,14784,11636
1600000000307489628,BUY,127.87,10,14787,11648
1600000000307489628,BUY,127.87,10,14790,12404
1600000000307581866,BUY,127.87,10,14793,13622
1600000000307581866,BUY,127.87,10,14796,13676
1600000000307701560,BUY,127.87,10,14799,12884
1600000000307701560,BUY,127.87,10,14802,13058
1600000000307768346,BUY,127.87,10,14805,13064
1600000000307768346,BUY,127.87,10,14808,10133
1600000000307859039,BUY,127.87,10,14811,10892
1600000000307859039,BUY,127.87,10,14814,11396
1600000000308005486,BUY,127.87,10,14817,14384
1600000000308005486,BUY,127.87,10,14820,14408
1600000000308125188,BUY,127.87,10,14823,13598
1600000000308125188,BUY,127.87,10,14826,12884
1600000000308260033,BUY,127.87,10,14829,13184
1600000000308260033,BUY,127.87,10,14832,14408
1600000000308325109,BUY,127.87,10,14835,13676
1600000000308325109,BUY,127.87,10,14838,13598
1600000000308394486,BUY,127.88,10,14841,10157
1600000000308394486,BUY,127.88,10,14844,10181
1600000000308584836,BUY,127.88,10,14847,10199
1600000000308584836,BUY,127.88,10,14850,10211
1600000000308762204,BUY,127.88,10,14853,10217
1600000000308762204,BUY,127.88,10,14856,10340
1600000000308845743,BUY,127.88,10,14859,10352
1600000000308845743,BUY,127.88,10,14862,10364
1600000000309022295,BUY,127.88,10,14865,10388
1600000000309022295,BUY,127.88,10,14868,10400
1600000000309214807,BUY,127.88,10,14871,10412
1600000000309214807,BUY,127.88,10,14874,10430
1600000000309291052,BUY,127.88,10,14877,10448
1600000000309291052,BUY,127.88,10,14880,10472
1600000000309408144,BUY,127.88,10,14883,10502
1600000000309408144,BUY,127.88,10,14886,10526
1600000000309567598,BUY,127.88,10,14889,10538
1600000000309567598,BUY,127.88,10,14892,10730
1600000000309749821,BUY,127.88,10,14895,10754
1600000000309749821,BUY,127.88,10,14898,10772
1600000000309948494,BUY,127.88,10,14901,10784
1600000000309948494,BUY,127.88,10,14904,10796
1600000000310137605,BUY,127.88,10,14907,10880
1600000000310137605,BUY,127.88,10,14910,10907
1600000000310235032,BUY,127.88,10,14913,10925
1600000000310235032,BUY,127.88,10,14916,10943
1600000000310356871,BUY,127.88,10,14919,10955
1600000000310356871,BUY,127.88,10,14922,10973
1600000000310523672,BUY,127.88,10,14925,10985
1600000000310523672,BUY,127.88,10,14928,11021
1600000000310684517,BUY,127.88,10,14931,11039
1600000000310684517,BUY,127.88,10,14934,11081
1600000000310820815,BUY,127.88,10,14937,11105
1600000000310820815,BUY,127.88,10,14940,11117
1600000000310959962,BUY,127.88,10,14943,11135
1600000000310959962,BUY,127.88,10,14946,11237
1600000000311065375,BUY,127.88,10,14949,11252
1600000000311065375,BUY,127.88,10,14952,11375
1600000000311181333,BUY,127.88,10,14955,11381
1600000000311181333,BUY,127.88,10,14958,11420
1600000000311262608,BUY,127.88,10,14961,11432
1600000000311262608,BUY,127.88,10,14964,11459
1600000000311339205,BUY,127.88,10,14967,11468
1600000000311339205,BUY,127.88,10,14970,11480
1600000000311466726,BUY,127.88,10,14973,11525
1600000000311466726,BUY,127.88,10,14976,11537
1600000000311610969,BUY,127.88,10,14979,11555
1600000000311610969,BUY,127.88,10,14982,11567
1600000000311729877,BUY,127.88,10,14985,11573
1600000000311729877,BUY,127.88,10,14988,11591
1600000000311835065,BUY,127.88,10,14991,11690
1600000000311835065,BUY,127.88,10,14994,11744
1600000000311919775,BUY,127.88,10,14997,11756
1600000000311919775,BUY,127.88,10,15000,11768
1600000000312088268,BUY,127.88,10,15003,11894
1600000000312088268,BUY,127.88,10,15006,12080
1600000000312187517,BUY,127.88,10,15009,12092
1600000000312187517,BUY,127.88,10,15012,12104
1600000000312271764,BUY,127.88,10,15015,12134
1600000000312271764,BUY,127.88,10,15018,12164
1600000000312348172,BUY,127.88,10,15021,12176
1600000000312348172,BUY,127.88,10,15024,12194
1600000000312474485,BUY,127.88,10,15027,12242
1600000000312474485,BUY,127.88,10,15030,12260
1600000000312529928,BUY,127.88,10,15033,12266
1600000000312529928,BUY,127.88,10,15036,12284
1600000000312710198,BUY,127.88,10,15039,12296
1600000000312710198,BUY,127.88,10,15042,12308
1600000000312891349,BUY,127.88,10,15045,12362
1600000000312891349,BUY,127.88,10,15048,12380
1600000000313038167,BUY,127.88,10,15051,12392
1600000000313038167,BUY,127.88,10,15054,12422
1600000000313232140,BUY,127.88,10,15057,12440
1600000000313232140,BUY,127.88,10,15060,12458
1600000000313430719,BUY,127.88,10,15063,12578
1600000000313430719,BUY,127.88,10,15066,12731
1600000000313562504,BUY,127.88,10,15069,12743
1600000000313562504,BUY,127.88,10,15072,12761
1600000000313739195,BUY,127.88,10,15075,12824
1600000000313739195,BUY,127.88,10,15078,12872
1600000000313824586,BUY,127.88,10,15081,12905
1600000000313824586,BUY,127.88,10,15084,12935
1600000000313908757,BUY,127.88,10,15087,12953
1600000000313908757,BUY,127.88,10,15090,12971
1600000000314073776,BUY,127.88,10,15093,13013
1600000000314073776,BUY,127.88,10,15096,13100
1600000000314131261,BUY,127.88,10,15099,13145
1600000000314131261,BUY,127.88,10,15102,13238
1600000000314308889,BUY,127.88,10,15105,13256
1600000000314308889,BUY,127.88,10,15108,13310
1600000000314468993,BUY,127.88,10,15111,13322
1600000000314468993,BUY,127.88,10,15114,13334
1600000000314634420,BUY,127.88,10,15117,13340
1600000000314634420,BUY,127.88,10,15120,13352
1600000000314774573,BUY,127.88,10,15123,13370
1600000000314774573,BUY,127.88,10,15126,13382
1600000000314862321,BUY,127.88,10,15129,13400
1600000000314862321,BUY,127.88,10,15132,13418
1600000000315047271,BUY,127.88,10,15135,13460
1600000000315047271,BUY,127.88,10,15138,13478
1600000000315230292,BUY,127.88,10,15141,13496
1600000000315230292,BUY,127.88,10,15144,13508
1600000000315367442,BUY,127.88,10,15147,13520
1600000000315367442,BUY,127.88,10,15150,13544
1600000000315506806,BUY,127.88,10,15153,13592
1600000000315506806,BUY,127.88,10,15156,13667
1600000000315672731,BUY,127.88,10,15159,13691
1600000000315672731,BUY,127.88,10,15162,13715
1600000000315732689,BUY,127.88,10,15165,13733
1600000000315732689,BUY,127.88,10,15168,13790
1600000000315922458,BUY,127.88,10,15171,13826
1600000000315922458,BUY,127.88,10,15174,14366
1600000000316059618,BUY,127.88,10,15177,14378
1600000000316059618,BUY,127.88,10,15180,14450
1600000000316125111,BUY,127.88,10,15183,14462
1600000000316125111,BUY,127.88,10,15186,14480
1600000000316196310,BUY,127.88,10,15189,14492
1600000000316196310,BUY,127.88,10,15192,14546
1600000000316276803,BUY,127.88,10,15195,14708
1600000000316276803,BUY,127.88,10,15198,14726
1600000000316438348,BUY,127.88,10,15201,10175
1600000000316438348,BUY,127.88,10,15204,10205
1600000000316537350,BUY,127.88,10,15207,10223
1600000000316537350,BUY,127.88,10,15210,10358
1600000000316611081,BUY,127.88,10,15213,10370
1600000000316611081,BUY,127.88,10,15216,10394
1600000000316799229,BUY,127.88,10,15219,10418
1600000000316799229,BUY,127.88,10,15222,10442
1600000000316850300,BUY,127.88,10,15225,10466
1600000000316850300,BUY,127.88,10,15228,10502
1600000000317000226,BUY,127.88,10,15231,10532
1600000000317000226,BUY,127.88,10,15234,10730
1600000000317178098,BUY,127.88,10,15237,10754
1600000000317178098,BUY,127.88,10,15240,10772
1600000000317269508,BUY,127.88,10,15243,10784
1600000000317269508,BUY,127.88,10,15246,10820
1600000000317414456,BUY,127.88,10,15249,10907
1600000000317414456,BUY,127.88,10,15252,10937
1600000000317505497,BUY,127.88,10,15255,10949
1600000000317505497,BUY,127.88,10,15258,10973
1600000000317679113,BUY,127.88,10,15261,10991
1600000000317679113,BUY,127.88,10,15264,11033
1600000000317782439,BUY,127.88,10,15267,11081
1600000000317782439,BUY,127.88,10,15270,11111
1600000000317885535,BUY,127.88,10,15273,11129
1600000000317885535,BUY,127.88,10,15276,11252
1600000000317978702,BUY,127.88,10,15279,11381
1600000000317978702,BUY,127.88,10,15282,11426
1600000000318089994,BUY,127.88,10,15285,11453
1600000000318089994,BUY,127.88,10,15288,11468
1600000000318215413,BUY,127.88,10,15291,11486
1600000000318215413,BUY,127.88,10,15294,11537
1600000000318353166,BUY,127.88,10,15297,11573
1600000000318353166,BUY,127.88,10,15300,11690
1600000000318544945,BUY,127.88,10,15303,11756
1600000000318544945,BUY,127.88,10,15306,11888
1600000000318739157,BUY,127.88,10,15309,12074
1600000000318739157,BUY,127.88,10,15312,12092
1600000000318800250,BUY,127.88,10,15315,12128
1600000000318800250,BUY,127.88,10,15318,12164
1600000000318954339,BUY,127.88,10,15321,12182
1600000000318954339,BUY,127.88,10,15324,12206
1600000000319076382,BUY,127.88,10,15327,12260
1600000000319076382,BUY,127.88,10,15330,12278
1600000000319250916,BUY,127.88,10,15333,12290
1600000000319250916,BUY,127.88,10,15336,12308
1600000000319437818,BUY,127.88,10,15339,12380
1600000000319437818,BUY,127.88,10,15342,12416
1600000000319590683,BUY,127.88,10,15345,12440
1600000000319590683,BUY,127.88,10,15348,12458
1600000000319765361,BUY,127.88,10,15351,12725
1600000000319765361,BUY,127.88,10,15354,12737
1600000000319862648,BUY,127.88,10,15357,12749
1600000000319862648,BUY,127.88,10,15360,12806
1600000000319946075,BUY,127.88,10,15363,12872
1600000000319946075,BUY,127.88,10,15366,12929
1600000000320125924,BUY,127.88,10,15369,12953
1600000000320125924,BUY,127.88,10,15372,13007
1600000000320285763,BUY,127.88,10,15375,13076
1600000000320285763,BUY,127.88,10,15378,13112
1600000000320428425,BUY,127.88,10,15381,13250
1600000000320428425,BUY,127.88,10,15384,13316
1600000000320496395,BUY,127.88,10,15387,13340
1600000000320496395,BUY,127.88,10,15390,13364
1600000000320616613,BUY,127.88,10,15393,13388
1600000000320616613,BUY,127.88,10,15396,13454
1600000000320740975,BUY,127.88,10,15399,13478
1600000000320740975,BUY,127.88,10,15402,13502
1600000000320901924,BUY,127.88,10,15405,13514
1600000000320901924,BUY,127.88,10,15408,13544
1600000000321078819,BUY,127.88,10,15411,13655
1600000000321078819,BUY,127.88,10,15414,13691
1600000000321156134,BUY,127.88,10,15417,13715
1600000000321156134,BUY,127.88,10,15420,13733
1600000000321289938,BUY,127.88,10,15423,13802
1600000000321289938,BUY,127.88,10,15426,14360
1600000000321381519,BUY,127.88,10,15429,14444
1600000000321381519,BUY,127.88,10,15432,14474
1600000000321528876,BUY,127.88,10,15435,14516
1600000000321528876,BUY,127.88,10,15438,14720
1600000000321698637,BUY,127.88,10,15441,10175
1600000000321698637,BUY,127.88,10,15444,10352
1600000000321862621,BUY,127.88,10,15447,10418
1600000000321862621,BUY,127.88,10,15450,10466
1600000000322005070,BUY,127.88,10,15453,10526
1600000000322005070,BUY,127.88,10,15456,10748
1600000000322185592,BUY,127.88,10,15459,10772
1600000000322185592,BUY,127.88,10,15462,10886
1600000000322278622,BUY,127.88,10,15465,10925
1600000000322278622,BUY,127.88,10,15468,10967
1600000000322390867,BUY,127.88,10,15471,10985
1600000000322390867,BUY,127.88,10,15474,11021
1600000000322476000,BUY,127.88,10,15477,11105
1600000000322476000,BUY,127.88,10,15480,11237
1600000000322569998,BUY,127.88,10,15483,11375
1600000000322569998,BUY,127.88,10,15486,11420
1600000000322768308,BUY,127.88,10,15489,11480
1600000000322768308,BUY,127.88,10,15492,11567
1600000000322933911,BUY,127.88,10,15495,11603
1600000000322933911,BUY,127.88,10,15498,11750
1600000000323032156,BUY,127.88,10,15501,11768
1600000000323032156,BUY,127.88,10,15504,11894
1600000000323105713,BUY,127.88,10,15507,12092
1600000000323105713,BUY,127.88,10,15510,12164
1600000000323226187,BUY,127.88,10,15513,12182
1600000000323226187,BUY,127.88,10,15516,12254
1600000000323367415,BUY,127.88,10,15519,12278
1600000000323367415,BUY,127.88,10,15522,12374
1600000000323482489,BUY,127.88,10,15525,12392
1600000000323482489,BUY,127.88,10,15528,12578
1600000000323590693,BUY,127.88,10,15531,12737
1600000000323590693,BUY,127.88,10,15534,12830
1600000000323647539,BUY,127.88,10,15537,12929
1600000000323647539,BUY,127.88,10,15540,12971
1600000000323721233,BUY,127.88,10,15543,13013
1600000000323721233,BUY,127.88,10,15546,13112
1600000000323792973,BUY,127.88,10,15549,13250
1600000000323792973,BUY,127.88,10,15552,13316
1600000000323873969,BUY,127.88,10,15555,13340
1600000000323873969,BUY,127.88,10,15558,13382
1600000000323987843,BUY,127.88,10,15561,13472
1600000000323987843,BUY,127.88,10,15564,13502
1600000000324135504,BUY,127.88,10,15567,13592
1600000000324135504,BUY,127.88,10,15570,13709
1600000000324292449,BUY,127.88,10,15573,13733
1600000000324292449,BUY,127.88,10,15576,13826
1600000000324365419,BUY,127.88,10,15579,14462
1600000000324365419,BUY,127.88,10,15582,14708
1600000000324557386,BUY,127.88,10,15585,10175
1600000000324557386,BUY,127.88,10,15588,10418
1600000000324696276,BUY,127.88,10,15591,10730
1600000000324696276,BUY,127.88,10,15594,10820
1600000000324803576,BUY,127.88,10,15597,10949
1600000000324803576,BUY,127.88,10,15600,11105
1600000000324915491,BUY,127.88,10,15603,11237
1600000000324915491,BUY,127.88,10,15606,11381
1600000000325105007,BUY,127.88,10,15609,11537
1600000000325105007,BUY,127.88,10,15612,11756
1600000000325230154,BUY,127.88,10,15615,12149
1600000000325230154,BUY,127.88,10,15618,12176
1600000000325356218,BUY,127.88,10,15621,12266
1600000000325356218,BUY,127.88,10,15624,12380
1600000000325472753,BUY,127.88,10,15627,12578
1600000000325472753,BUY,127.88,10,15630,12905
1600000000325526513,BUY,127.88,10,15633,12971
1600000000325526513,BUY,127.88,10,15636,13238
1600000000325679228,BUY,127.88,10,15639,13340
1600000000325679228,BUY,127.88,10,15642,13454
1600000000325854719,BUY,127.88,10,15645,13592
1600000000325854719,BUY,127.88,10,15648,13826
1600000000326035711,BUY,127.88,10,15651,14516
1600000000326035711,BUY,127.88,10,15654,10157
1600000000326148110,BUY,127.88,10,15657,10730
1600000000326148110,BUY,127.88,10,15660,10949
1600000000326260388,BUY,127.88,10,15663,11375
